com_insee,reg_nom,dep_nom,latitude_mairie,longitude_mairie,score_de_ville
55437,Grand Est,Meuse,49.328,5.466,0.293378718425091
55411,Grand Est,Meuse,48.991,5.334,0.3109191951513032
55207,Grand Est,Meuse,48.788,5.3,0.3089150809768642
55379,Grand Est,Meuse,49.13,4.984,0.3098616874066797
55325,Grand Est,Meuse,49.253,5.517,0.2908028789791501
55202,Grand Est,Meuse,49.077,5.007,0.3060683926878012
55064,Grand Est,Meuse,48.981,5.433,0.2971659038555921
55340,Grand Est,Meuse,48.775,4.992,0.3265682275725125
55194,Grand Est,Meuse,49.004,5.097,0.3003042858034326
55101,Grand Est,Meuse,48.827,5.131,0.3219566608916146
55355,Grand Est,Meuse,49.188,5.216,0.3029802966783436
55561,Grand Est,Meuse,49.399,5.112,0.305397443370195
55097,Grand Est,Meuse,48.594,5.697,0.2951564799000964
55156,Grand Est,Meuse,49.382,5.448,0.2911007963939894
55170,Grand Est,Meuse,49.357,5.34,0.2914476559648954
55281,Grand Est,Meuse,49.091,5.806,0.2768774080204186
55196,Grand Est,Meuse,48.804,5.656,0.3014646056636539
55407,Grand Est,Meuse,48.808,5.552,0.30991570380824
55245,Grand Est,Meuse,48.938,5.698,0.3213130915950641
55449,Grand Est,Meuse,49.062,5.495,0.2926184226453383
55300,Grand Est,Meuse,48.64,5.328,0.295001401557042
55306,Grand Est,Meuse,49.438,5.337,0.2841864853017673
55310,Grand Est,Meuse,49.527,5.145,0.289287786474301
55504,Grand Est,Meuse,48.713,5.22,0.3011519224200351
55042,Grand Est,Meuse,49.131,5.381,0.3170614139231806
55345,Grand Est,Meuse,49.411,5.159,0.2861521481079916
55383,Grand Est,Meuse,49.164,5.047,0.3208904748730232
55060,Grand Est,Meuse,49.09,5.565,0.3044344508343613
55394,Grand Est,Meuse,49.257,5.474,0.2837129881658023
55484,Grand Est,Meuse,49.286,5.174,0.288362680173637
55458,Grand Est,Meuse,49.173,5.742,0.282710843161412
55221,Grand Est,Meuse,48.722,5.256,0.3011519224200351
55076,Grand Est,Meuse,49.384,5.334,0.2877191385395545
55280,Grand Est,Meuse,49.208,5.711,0.283416195815919
55069,Grand Est,Meuse,48.854,4.981,0.3027610543255124
55506,Grand Est,Meuse,48.956,5.385,0.296770083128347
55070,Grand Est,Meuse,49.278,5.328,0.2803463672231225
55563,Grand Est,Meuse,49.358,5.503,0.2764222331331702
55312,Grand Est,Meuse,48.923,5.538,0.2954614689690536
55360,Grand Est,Meuse,49.054,5.539,0.2871677307928203
55562,Grand Est,Meuse,48.624,5.3,0.2899614728680657
55362,Grand Est,Meuse,49.578,5.128,0.3184762058480372
55137,Grand Est,Meuse,49.267,5.188,0.2897605491182767
55179,Grand Est,Meuse,48.742,5.413,0.2821651445245207
55571,Grand Est,Meuse,49.337,5.245,0.3015533302913548
55014,Grand Est,Meuse,49.156,5.095,0.3473597772570821
55474,Grand Est,Meuse,48.502,5.736,0.2978316790109071
55242,Grand Est,Meuse,49.139,5.665,0.2979308878607266
55261,Grand Est,Meuse,48.597,5.163,0.2983900460917304
55286,Grand Est,Meuse,49.068,5.294,0.3146951912608094
55464,Grand Est,Meuse,49.376,5.687,0.2865677409269664
55412,Grand Est,Meuse,48.835,5.758,0.2896169176453483
55408,Grand Est,Meuse,49.541,5.117,0.2994618889168526
55011,Grand Est,Meuse,48.784,4.952,0.3186138124451615
55395,Grand Est,Meuse,49.046,5.249,0.2800269372718328
55174,Grand Est,Meuse,49.273,5.083,0.3032295299351837
55180,Grand Est,Meuse,49.209,5.205,0.3043002058764608
55537,Grand Est,Meuse,49.206,5.463,0.3088084159084923
55031,Grand Est,Meuse,48.689,5.006,0.3020046628432452
55241,Grand Est,Meuse,49.0,5.276,0.3019446301448476
55252,Grand Est,Meuse,49.474,5.397,0.310592675414914
55365,Grand Est,Meuse,49.395,5.268,0.2909066300509191
55048,Grand Est,Meuse,49.25,5.224,0.2843314094631892
55188,Grand Est,Meuse,49.476,5.437,0.2806790378323108
55062,Grand Est,Meuse,48.844,5.705,0.2885123694063552
55373,Grand Est,Meuse,48.682,5.23,0.2955886038167756
55044,Grand Est,Meuse,48.864,5.307,0.3071403687460676
55448,Grand Est,Meuse,48.885,5.401,0.3151642125227405
55479,Grand Est,Meuse,48.852,5.231,0.3053780603516651
55237,Grand Est,Meuse,49.116,5.544,0.3380451320739164
55570,Grand Est,Meuse,48.858,5.354,0.3135888282950653
55057,Grand Est,Meuse,49.189,5.678,0.2859179668253768
55195,Grand Est,Meuse,48.631,5.251,0.2928208513248675
55457,Grand Est,Meuse,49.075,5.706,0.2856042257317452
55333,Grand Est,Meuse,48.803,5.437,0.3190199860813084
55568,Grand Est,Meuse,48.718,5.07,0.2902849142698187
55285,Grand Est,Meuse,49.048,5.139,0.3026136681216573
55024,Grand Est,Meuse,49.293,5.468,0.2826123174342338
55085,Grand Est,Meuse,48.814,5.719,0.2883074427019564
55243,Grand Est,Meuse,49.047,5.639,0.3018297448942213
55282,Grand Est,Meuse,48.807,5.333,0.3096704331719442
55274,Grand Est,Meuse,48.964,5.592,0.305791481709066
55244,Grand Est,Meuse,49.178,5.602,0.3037199331981212
55580,Grand Est,Meuse,49.319,5.375,0.2840800118959818
55320,Grand Est,Meuse,49.088,5.682,0.278729912194089
55175,Grand Est,Meuse,48.847,5.275,0.3044547913845341
55401,Grand Est,Meuse,48.911,5.487,0.304849874963634
55105,Grand Est,Meuse,49.139,5.513,0.2921177363268003
55581,Grand Est,Meuse,48.715,5.357,0.2946887274650319
55103,Grand Est,Meuse,49.257,5.041,0.3003340841554027
55114,Grand Est,Meuse,48.761,5.49,0.3095924699309178
55526,Grand Est,Meuse,48.798,5.514,0.3110631851236275
55027,Grand Est,Meuse,48.953,5.484,0.2886523519639064
55554,Grand Est,Meuse,49.511,5.404,0.2819000012928135
55575,Grand Est,Meuse,48.474,5.602,0.3026964104857471
55469,Grand Est,Meuse,49.412,5.187,0.2943240241443169
55397,Grand Est,Meuse,48.537,5.739,0.3355629049299825
55172,Grand Est,Meuse,49.064,5.583,0.2930688529847773
55525,Grand Est,Meuse,49.07,5.259,0.31167350844872
55405,Grand Est,Meuse,49.372,5.58,0.2741655814738879
55384,Grand Est,Meuse,48.892,5.355,0.3086317025523163
55332,Grand Est,Meuse,48.656,5.362,0.2805198382560825
55414,Grand Est,Meuse,48.82,4.916,0.3190037817269293
55311,Grand Est,Meuse,49.105,5.701,0.2917485805887223
55466,Grand Est,Meuse,48.756,5.333,0.2913516533304768
55468,Grand Est,Meuse,49.258,5.346,0.2903963559779089
55363,Grand Est,Meuse,49.102,5.752,0.2801117231403692
55386,Grand Est,Meuse,48.939,5.755,0.3154766421964546
55185,Grand Est,Meuse,48.982,5.126,0.2936213190256677
55159,Grand Est,Meuse,48.928,5.468,0.3051237311262032
55544,Grand Est,Meuse,49.499,5.46,0.2745968035717201
55034,Grand Est,Meuse,49.5,5.426,0.2819000012928135
55510,Grand Est,Meuse,49.532,5.343,0.2945322756279512
55026,Grand Est,Meuse,48.544,5.578,0.301219227089372
55247,Grand Est,Meuse,48.488,5.468,0.3298397967781167
55429,Grand Est,Meuse,49.097,5.666,0.286067436166784
55210,Grand Est,Meuse,48.849,5.375,0.3056441283004921
55555,Grand Est,Meuse,48.876,5.354,0.2925287039684497
55256,Grand Est,Meuse,49.065,5.776,0.2915556890787036
55315,Grand Est,Meuse,48.496,5.393,0.3026199074258491
55143,Grand Est,Meuse,49.199,5.493,0.3053264161628104
55191,Grand Est,Meuse,49.239,5.608,0.2846697810812098
55226,Grand Est,Meuse,49.482,5.333,0.2854537889946499
55509,Grand Est,Meuse,49.572,5.341,0.301014547376407
55275,Grand Est,Meuse,49.548,5.244,0.3134102712776406
55082,Grand Est,Meuse,49.113,5.171,0.3167549930075899
55002,Grand Est,Meuse,49.197,5.549,0.3037067716113357
55472,Grand Est,Meuse,48.69,5.46,0.3009607533271074
55388,Grand Est,Meuse,48.885,4.98,0.3008798590995222
55299,Grand Est,Meuse,49.304,5.592,0.2822404061321918
55140,Grand Est,Meuse,49.332,5.117,0.3134182653521226
55208,Grand Est,Meuse,49.306,5.056,0.31018703689926
55420,Grand Est,Meuse,48.999,5.374,0.3034825708413798
55270,Grand Est,Meuse,48.892,5.77,0.2739415082709442
55530,Grand Est,Meuse,48.929,5.616,0.306219069259099
55165,Grand Est,Meuse,49.386,5.155,0.3504159447729007
55264,Grand Est,Meuse,48.852,5.454,0.3423985262837733
55255,Grand Est,Meuse,49.426,5.391,0.3090640902846008
55377,Grand Est,Meuse,49.537,5.221,0.3013439062658758
55225,Grand Est,Meuse,49.447,5.128,0.3092146983751015
55004,Grand Est,Meuse,49.37,5.116,0.3009658950236125
55338,Grand Est,Meuse,49.396,5.216,0.293222355929701
55100,Grand Est,Meuse,48.546,5.703,0.2871038049306649
55428,Grand Est,Meuse,49.341,5.341,0.3014061946804383
55396,Grand Est,Meuse,48.665,5.693,0.2974179525942833
55228,Grand Est,Meuse,49.033,5.653,0.370311158790429
55008,Grand Est,Meuse,49.257,5.647,0.2834052284448728
55301,Grand Est,Meuse,48.913,5.306,0.2912557960778982
55371,Grand Est,Meuse,48.714,5.393,0.2945241870967568
55220,Grand Est,Meuse,48.784,5.465,0.3219467030425871
55350,Grand Est,Meuse,48.578,5.605,0.3027413655607515
55107,Grand Est,Meuse,49.31,5.431,0.2833182157493223
55222,Grand Est,Meuse,49.167,5.662,0.2850397102855558
55111,Grand Est,Meuse,48.892,5.499,0.340177139964766
55088,Grand Est,Meuse,48.559,5.652,0.2964808649991294
55439,Grand Est,Meuse,49.131,5.561,0.2971716152104076
55399,Grand Est,Meuse,49.124,5.707,0.2905574934857319
55387,Grand Est,Meuse,49.357,5.66,0.2762610853896593
55065,Grand Est,Meuse,49.196,5.022,0.3163194830776013
55359,Grand Est,Meuse,48.575,5.225,0.291397353628597
55329,Grand Est,Meuse,48.827,5.548,0.3082271827882178
55153,Grand Est,Meuse,49.22,5.519,0.2946608047041599
55410,Grand Est,Meuse,49.491,5.296,0.2956230539596741
55050,Grand Est,Meuse,49.232,5.472,0.2640847948917228
55081,Grand Est,Meuse,49.006,5.056,0.2976886522679531
55343,Grand Est,Meuse,49.244,4.995,0.298620920567639
55096,Grand Est,Meuse,48.95,5.643,0.3123447266617894
55409,Grand Est,Meuse,48.962,5.148,0.2932595667953686
55144,Grand Est,Meuse,48.597,5.238,0.3338116698260923
55391,Grand Est,Meuse,49.559,5.208,0.3060971366464889
55493,Grand Est,Meuse,48.916,4.969,0.3146770168882854
55471,Grand Est,Meuse,49.439,5.172,0.293991946181893
55192,Grand Est,Meuse,49.366,5.246,0.2886934517792857
55162,Grand Est,Meuse,49.298,5.693,0.2850786683121783
55128,Grand Est,Meuse,48.94,5.233,0.3006150563516534
55018,Grand Est,Meuse,49.563,5.134,0.3192906184181195
55488,Grand Est,Meuse,48.739,5.246,0.299610509826543
55146,Grand Est,Meuse,49.305,5.227,0.2969606998260082
55217,Grand Est,Meuse,48.482,5.673,0.2832436691586408
55485,Grand Est,Meuse,48.564,5.694,0.2871543350864572
55216,Grand Est,Meuse,49.299,5.668,0.2864016737274344
55487,Grand Est,Meuse,48.988,5.561,0.2997037585255618
55361,Grand Est,Meuse,49.161,5.49,0.307221099479698
55434,Grand Est,Meuse,48.612,5.748,0.2903765243590102
55054,Grand Est,Meuse,48.873,5.51,0.2994925383656987
56256,Bretagne,Morbihan,48.004,-2.295,0.3289695322179592
56216,Bretagne,Morbihan,47.642,-2.238,0.3458032438582482
56019,Bretagne,Morbihan,47.868,-2.648,0.2949453266539017
56226,Bretagne,Morbihan,47.957,-2.144,0.312088099098068
56056,Bretagne,Morbihan,48.083,-2.405,0.3203107796652995
56068,Bretagne,Morbihan,48.002,-2.503,0.2949382282911443
56225,Bretagne,Morbihan,48.091,-2.263,0.3194359814263568
56099,Bretagne,Morbihan,48.121,-3.233,0.3122177947211945
56264,Bretagne,Morbihan,48.008,-3.329,0.3590472372556407
56049,Bretagne,Morbihan,48.135,-2.868,
56139,Bretagne,Morbihan,47.886,-2.412,0.3363151530467731
56209,Bretagne,Morbihan,48.177,-3.11,0.3391998580426326
57268,Grand Est,Moselle,48.867,6.737,0.3208034240697667
57743,Grand Est,Moselle,48.749,7.196,0.3746092360728439
57685,Grand Est,Moselle,48.919,6.787,0.325134819511218
57014,Grand Est,Moselle,49.027,6.816,0.3198982138702705
57594,Grand Est,Moselle,49.09,7.523,0.309398465511031
57105,Grand Est,Moselle,49.002,6.631,0.3304191742586228
57673,Grand Est,Moselle,48.981,6.567,0.3326699313708736
57062,Grand Est,Moselle,49.435,6.311,0.2714523680333408
57305,Grand Est,Moselle,49.389,6.001,0.3303786492875838
57741,Grand Est,Moselle,49.154,7.474,0.3325612840291402
57099,Grand Est,Moselle,48.725,6.736,0.3512253686245371
57526,Grand Est,Moselle,49.134,7.335,0.3213996317560911
57524,Grand Est,Moselle,48.718,6.687,0.3200446470081096
57342,Grand Est,Moselle,48.646,6.898,0.3363588928215188
57506,Grand Est,Moselle,48.872,7.014,0.3181472410968935
57115,Grand Est,Moselle,48.96,6.549,0.3218087089482721
57406,Grand Est,Moselle,48.912,6.342,0.3433479579740608
57641,Grand Est,Moselle,49.16,7.396,0.2982840731779645
57229,Grand Est,Moselle,48.64,6.868,0.3267402879880494
57298,Grand Est,Moselle,48.663,7.174,0.3645159018296354
57653,Grand Est,Moselle,48.992,6.28,0.3381532375143677
57737,Grand Est,Moselle,48.926,6.305,0.3280550497962544
57525,Grand Est,Moselle,48.858,6.413,0.3356078222748646
57674,Grand Est,Moselle,48.908,6.406,0.3321921902691686
57233,Grand Est,Moselle,48.635,6.99,0.3311729466775088
57044,Grand Est,Moselle,48.731,6.822,0.3207044360608687
57583,Grand Est,Moselle,48.634,6.912,0.3355391358147098
57359,Grand Est,Moselle,49.325,6.395,0.3209023915406903
57625,Grand Est,Moselle,48.789,6.493,0.3185920898300831
57167,Grand Est,Moselle,49.306,6.402,0.3399533209321954
57401,Grand Est,Moselle,48.882,6.714,0.3242549415335414
57459,Grand Est,Moselle,49.461,6.416,0.292276110241152
57698,Grand Est,Moselle,48.978,6.474,0.3309324270043826
57528,Grand Est,Moselle,48.902,6.486,0.3310461507338463
57228,Grand Est,Moselle,48.85,6.331,0.3152271038571808
57182,Grand Est,Moselle,48.879,6.411,0.413631361622478
57322,Grand Est,Moselle,49.264,6.429,0.3195486369181734
57203,Grand Est,Moselle,49.502,6.194,0.2773342752108405
57417,Grand Est,Moselle,48.865,6.864,0.3319223367869502
57158,Grand Est,Moselle,48.876,6.333,0.3131930888689753
57489,Grand Est,Moselle,48.99,7.438,0.3258238869484202
57295,Grand Est,Moselle,48.808,6.606,0.3286389201097568
57705,Grand Est,Moselle,49.242,6.539,0.3250640368050493
57087,Grand Est,Moselle,49.164,6.6,0.3100906528139743
57282,Grand Est,Moselle,49.497,6.166,0.2740780196631819
57736,Grand Est,Moselle,49.192,6.357,0.289988676655042
57380,Grand Est,Moselle,48.651,7.005,0.3285346714937942
57145,Grand Est,Moselle,49.106,6.269,0.3263493384695831
57328,Grand Est,Moselle,48.977,6.508,0.3350615568610869
57200,Grand Est,Moselle,49.145,6.375,0.3082722005377855
57374,Grand Est,Moselle,48.603,7.024,0.3214582425645043
57196,Grand Est,Moselle,49.114,7.265,0.3226291197270188
57126,Grand Est,Moselle,48.796,6.455,0.3183142578919159
57121,Grand Est,Moselle,49.224,6.407,0.3054706863121917
57098,Grand Est,Moselle,48.874,6.764,0.335410551812087
57307,Grand Est,Moselle,49.17,6.378,0.319020316863453
57387,Grand Est,Moselle,49.368,6.444,0.3273264473662813
57381,Grand Est,Moselle,48.866,6.445,0.3420074996082455
57317,Grand Est,Moselle,48.778,7.173,0.3271417623351327
57517,Grand Est,Moselle,49.114,7.223,0.3178282708275805
57036,Grand Est,Moselle,48.79,6.386,0.3084542943045697
57231,Grand Est,Moselle,48.918,6.325,0.3339009102162734
57127,Grand Est,Moselle,49.042,6.439,0.3332690042044509
57440,Grand Est,Moselle,48.827,6.341,0.3181668723480863
57613,Grand Est,Moselle,48.81,6.958,0.3270082894246532
57112,Grand Est,Moselle,49.13,6.509,0.322043486078428
57664,Grand Est,Moselle,48.781,6.762,0.3543197614383205
57277,Grand Est,Moselle,49.207,6.445,0.3033564642194693
57294,Grand Est,Moselle,49.104,7.442,0.3066703138731932
57697,Grand Est,Moselle,48.635,7.071,0.3225833708230537
57539,Grand Est,Moselle,48.908,6.622,0.3239715525074428
57579,Grand Est,Moselle,48.756,6.907,0.3369208313537766
57449,Grand Est,Moselle,49.095,6.307,0.3456559662772271
57090,Grand Est,Moselle,48.79,6.677,0.332145281465403
57614,Grand Est,Moselle,48.757,7.194,0.3579237422486808
57548,Grand Est,Moselle,49.016,6.294,0.3224164107465562
57361,Grand Est,Moselle,49.391,6.373,0.3215269705733996
57138,Grand Est,Moselle,48.958,6.489,0.3181902674630237
57559,Grand Est,Moselle,48.89,6.363,0.330981963779335
57388,Grand Est,Moselle,49.435,6.501,0.2996141741504284
57496,Grand Est,Moselle,48.909,6.814,0.3369042624012671
57590,Grand Est,Moselle,49.172,7.422,0.289135879974995
57118,Grand Est,Moselle,49.347,6.344,0.2943574765495908
57552,Grand Est,Moselle,49.055,6.194,0.3254784478642899
57247,Grand Est,Moselle,48.851,6.516,0.3193587859557224
57266,Grand Est,Moselle,48.778,6.701,0.33433505768591
57472,Grand Est,Moselle,48.947,6.336,0.3333901433636284
57384,Grand Est,Moselle,49.029,6.772,0.3472374139606516
57675,Grand Est,Moselle,48.905,6.848,0.3137975451087834
57671,Grand Est,Moselle,48.945,6.394,0.3238143201893082
57009,Grand Est,Moselle,48.845,6.304,0.3179136675034601
57456,Grand Est,Moselle,48.971,7.346,0.3419859803770198
57142,Grand Est,Moselle,49.158,6.22,0.3053881515090306
57081,Grand Est,Moselle,48.844,6.789,0.3271336951634348
57717,Grand Est,Moselle,48.988,6.646,0.3316560818125423
57249,Grand Est,Moselle,49.142,6.348,0.3088080686111873
57349,Grand Est,Moselle,48.835,6.395,0.335628272622558
57002,Grand Est,Moselle,48.819,6.356,0.3114803322821303
57453,Grand Est,Moselle,49.046,6.804,0.336061395032513
57082,Grand Est,Moselle,49.064,6.791,0.3269965470343997
57354,Grand Est,Moselle,48.931,6.359,0.3263508354224248
57375,Grand Est,Moselle,48.687,6.712,0.3333224325120262
57470,Grand Est,Moselle,48.89,6.824,0.3217334130517413
57467,Grand Est,Moselle,49.137,6.241,0.3170798834077432
57136,Grand Est,Moselle,49.3,6.444,0.3140358784146094
57186,Grand Est,Moselle,49.28,6.4,0.4147001183540292
57755,Grand Est,Moselle,48.91,6.376,0.3213627606541272
57085,Grand Est,Moselle,49.112,6.48,0.3316132526444971
57069,Grand Est,Moselle,49.269,6.652,0.3369005175593696
57265,Grand Est,Moselle,48.842,6.714,0.3269402252294441
57190,Grand Est,Moselle,49.05,6.544,0.3432089940855263
57519,Grand Est,Moselle,49.151,6.579,0.3175722656198231
57048,Grand Est,Moselle,49.122,6.465,0.3306254768111348
57711,Grand Est,Moselle,48.906,6.945,0.3111715551407667
57689,Grand Est,Moselle,49.358,6.262,0.2874495843549889
57054,Grand Est,Moselle,48.96,6.459,0.3238301789247665
57024,Grand Est,Moselle,49.197,6.248,0.3036643519425605
57063,Grand Est,Moselle,48.973,6.694,0.3298609430670329
57513,Grand Est,Moselle,49.1,7.374,0.3190005303880435
57473,Grand Est,Moselle,48.718,6.64,0.317085663881875
57100,Grand Est,Moselle,48.77,7.198,0.3296872677544041
57649,Grand Est,Moselle,49.149,6.275,0.3383770658441236
57410,Grand Est,Moselle,48.887,6.872,0.3290642956961397
57573,Grand Est,Moselle,48.95,6.843,0.3213171868897204
57217,Grand Est,Moselle,49.073,6.564,0.3360866386609633
57403,Grand Est,Moselle,48.994,6.26,0.3230022921781
57676,Grand Est,Moselle,48.956,6.373,0.3305055169629851
57225,Grand Est,Moselle,48.876,6.478,0.3255866898388852
57108,Grand Est,Moselle,49.132,7.419,0.3108559857023457
57682,Grand Est,Moselle,48.56,7.087,0.2997104126687947
57512,Grand Est,Moselle,49.134,6.256,0.3252801582718933
57691,Grand Est,Moselle,49.248,6.517,0.3181457444422763
57230,Grand Est,Moselle,49.096,6.514,0.3402193482343427
57621,Grand Est,Moselle,48.814,6.638,0.3220367516693134
57728,Grand Est,Moselle,49.026,6.42,0.315716504670499
57478,Grand Est,Moselle,48.933,6.816,0.4040848691346572
57393,Grand Est,Moselle,49.106,7.408,0.3176842100556671
57212,Grand Est,Moselle,49.03,6.1,0.3844502854722967
57747,Grand Est,Moselle,48.792,7.191,0.3245619431688957
57181,Grand Est,Moselle,48.861,6.824,0.3244424197529919
57437,Grand Est,Moselle,49.415,6.307,0.3917850134011986
57501,Grand Est,Moselle,48.934,6.779,0.3187458514625479
57560,Grand Est,Moselle,48.925,6.679,0.3129561641510246
57610,Grand Est,Moselle,49.346,6.448,0.3190651897276838
57007,Grand Est,Moselle,49.006,6.444,0.315745109588334
57010,Grand Est,Moselle,48.897,6.34,0.3323487153453996
57636,Grand Est,Moselle,49.007,7.186,0.3350126491256141
57236,Grand Est,Moselle,48.924,6.473,0.3143862423681121
57727,Grand Est,Moselle,48.894,6.44,0.3282790334898361
57362,Grand Est,Moselle,48.737,6.96,0.3232346355881591
57495,Grand Est,Moselle,49.137,6.547,0.3120345108450588
57500,Grand Est,Moselle,48.68,6.972,0.3586400818533859
57409,Grand Est,Moselle,49.034,6.74,0.3712005228709663
57133,Grand Est,Moselle,48.848,6.628,0.3251905497243342
57053,Grand Est,Moselle,48.873,6.801,0.3313221631013212
57457,Grand Est,Moselle,49.32,6.429,0.3089072879297077
57059,Grand Est,Moselle,48.901,6.574,0.3202473274667203
57581,Grand Est,Moselle,49.033,6.974,0.3152174569861314
57720,Grand Est,Moselle,49.282,6.631,0.3146852713468552
57220,Grand Est,Moselle,48.973,6.412,0.3319039242364979
57399,Grand Est,Moselle,48.758,6.622,0.336484748578653
57586,Grand Est,Moselle,49.41,6.027,0.283603345223083
57238,Grand Est,Moselle,48.839,6.44,0.3365177288900043
57485,Grand Est,Moselle,48.815,6.547,0.3595861614855705
57753,Grand Est,Moselle,48.855,6.668,0.335135713694825
57273,Grand Est,Moselle,49.324,6.576,0.2888219595344458
57151,Grand Est,Moselle,48.892,6.664,0.3241240173808677
57248,Grand Est,Moselle,48.929,6.918,0.3156719723739827
57320,Grand Est,Moselle,48.692,6.954,0.3453594774376658
57423,Grand Est,Moselle,48.844,6.51,0.3249834394718014
57187,Grand Est,Moselle,49.222,6.487,0.3080964295171075
57670,Grand Est,Moselle,48.992,6.56,0.3347803683500215
57679,Grand Est,Moselle,49.078,6.617,0.343708792660661
57366,Grand Est,Moselle,48.958,6.981,0.3134194944771854
57216,Grand Est,Moselle,48.792,7.164,0.3134420240833404
57377,Grand Est,Moselle,48.669,6.961,0.3435796123327243
57763,Grand Est,Moselle,48.822,6.801,0.3268913734193678
57172,Grand Est,Moselle,49.184,6.542,0.3255492253631775
57166,Grand Est,Moselle,48.888,6.564,0.3201670571344732
57416,Grand Est,Moselle,48.983,6.094,0.363327956108163
57436,Grand Est,Moselle,48.843,6.359,0.320238525581494
57045,Grand Est,Moselle,48.929,6.406,0.3318126918544192
57497,Grand Est,Moselle,48.97,6.865,0.3129308420577336
57331,Grand Est,Moselle,49.288,6.356,0.3943429531365626
57312,Grand Est,Moselle,49.152,6.482,0.3480859698029681
57139,Grand Est,Moselle,49.011,6.246,0.322542903206687
57050,Grand Est,Moselle,48.708,6.958,0.3477679271709048
57120,Grand Est,Moselle,48.863,6.58,0.3113390027031782
57759,Grand Est,Moselle,48.89,6.688,0.3337055745672055
57558,Grand Est,Moselle,48.844,6.549,0.3162824908560769
57520,Grand Est,Moselle,48.852,6.599,0.3049371416195676
57309,Grand Est,Moselle,49.306,6.598,0.3052234992750119
57662,Grand Est,Moselle,48.967,6.579,0.3217446008097786
57297,Grand Est,Moselle,48.967,6.655,0.3652097905289936
57719,Grand Est,Moselle,48.926,6.528,0.317642517548444
57609,Grand Est,Moselle,48.971,6.433,0.3180402476345256
57075,Grand Est,Moselle,49.001,6.312,0.3252153854703678
57080,Grand Est,Moselle,48.807,7.171,0.3325066556515402
57411,Grand Est,Moselle,49.328,5.971,0.311558025106979
57612,Grand Est,Moselle,49.231,6.362,0.3072660640669945
57280,Grand Est,Moselle,48.704,7.163,0.3344464401551867
57308,Grand Est,Moselle,48.962,6.942,0.3112658261128447
57555,Grand Est,Moselle,48.927,6.434,0.3119823698103771
57018,Grand Est,Moselle,48.841,6.488,0.3262506318558812
57702,Grand Est,Moselle,48.859,6.527,0.3193782894928162
57070,Grand Est,Moselle,49.239,6.489,0.3162351488385473
57173,Grand Est,Moselle,48.785,6.845,0.3160206161980022
57404,Grand Est,Moselle,48.8,6.749,0.3326431622422244
57570,Grand Est,Moselle,49.26,6.629,0.3138051040683765
57486,Grand Est,Moselle,48.949,6.429,0.3227355629707053
57536,Grand Est,Moselle,48.988,6.869,0.308092959697244
57056,Grand Est,Moselle,48.721,6.991,0.3517986382623642
57292,Grand Est,Moselle,48.914,6.452,0.3210611014626644
57455,Grand Est,Moselle,49.224,6.436,0.3179113233967981
57128,Grand Est,Moselle,49.196,6.406,0.3157157585501945
57258,Grand Est,Moselle,48.974,6.842,0.3197907892010278
57367,Grand Est,Moselle,49.319,6.37,0.3180723577325352
57531,Grand Est,Moselle,49.37,6.348,0.300770630600518
57130,Grand Est,Moselle,48.899,6.522,0.3245096072867751
57174,Grand Est,Moselle,48.946,6.585,0.3112630481651451
57721,Grand Est,Moselle,48.79,7.26,0.3472194095759382
57141,Grand Est,Moselle,48.92,6.505,0.3321773397723335
57353,Grand Est,Moselle,48.767,6.657,0.3335378628413648
57611,Grand Est,Moselle,48.658,6.927,0.3472426339565768
57657,Grand Est,Moselle,48.868,6.637,0.34035685968939
57034,Grand Est,Moselle,48.653,6.967,0.3350371837694777
57567,Grand Est,Moselle,49.268,6.513,0.3134055467088285
57107,Grand Est,Moselle,48.908,6.545,0.3266339426205643
57197,Grand Est,Moselle,49.064,6.975,0.3256827815550034
57754,Grand Est,Moselle,48.751,6.587,0.3253311644754483
57284,Grand Est,Moselle,49.124,6.555,0.3205678056235141
57595,Grand Est,Moselle,48.829,6.84,0.3344303958822557
57394,Grand Est,Moselle,48.958,6.819,0.3135626447088749
57405,Grand Est,Moselle,48.819,6.756,0.3238103166927605
57446,Grand Est,Moselle,48.89,6.789,0.3420793093924913
57424,Grand Est,Moselle,48.941,6.477,0.325436210259062
57438,Grand Est,Moselle,49.174,6.217,0.328558410328551
57421,Grand Est,Moselle,49.144,7.384,0.2996058931588108
57749,Grand Est,Moselle,49.293,6.605,0.3168719971515559
57027,Grand Est,Moselle,48.976,6.53,0.3166621107287631
57605,Grand Est,Moselle,48.942,6.302,0.3302352247654465
57431,Grand Est,Moselle,49.086,6.389,0.3154666800112421
57648,Grand Est,Moselle,49.079,6.439,0.3376380655986303
57030,Grand Est,Moselle,48.994,6.057,0.2944886922500257
57103,Grand Est,Moselle,49.122,7.462,0.2998777153825203
57661,Grand Est,Moselle,49.053,7.594,0.3546746616553774
57161,Grand Est,Moselle,48.845,6.835,0.3234068493326355
57004,Grand Est,Moselle,48.916,6.59,0.328142068948173
57761,Grand Est,Moselle,48.787,7.21,0.3407230903866954
57286,Grand Est,Moselle,49.388,6.477,0.3261551839894762
57148,Grand Est,Moselle,49.097,6.336,0.3258606999950752
57619,Grand Est,Moselle,48.99,7.353,0.3651920053431555
57692,Grand Est,Moselle,48.878,6.535,0.3188727195960474
57391,Grand Est,Moselle,48.864,6.387,0.3357778897180079
