com_insee,com_nom,reg_nom,dep_nom,latitude_mairie,longitude_mairie,score_de_ville
19287,Vitrac-sur-Montane,Nouvelle-Aquitaine,Corrèze,45.373,1.933,0.4503270484705341
19263,Soudeilles,Nouvelle-Aquitaine,Corrèze,45.446,2.064,0.373081960398876
19126,Marcillac-la-Croze,Nouvelle-Aquitaine,Corrèze,45.033,1.738,0.3475392536918183
19181,Saint-Augustin,Nouvelle-Aquitaine,Corrèze,45.433,1.833,0.3928585121879649
19051,Chaumeil,Nouvelle-Aquitaine,Corrèze,45.455,1.88,0.3433533275664497
19196,Saint-Cyr-la-Roche,Nouvelle-Aquitaine,Corrèze,45.279,1.384,0.3428298003179361
19230,Saint-Pardoux-Corbier,Nouvelle-Aquitaine,Corrèze,45.443,1.455,0.3564293361153742
19155,Orliac-de-Bar,Nouvelle-Aquitaine,Corrèze,45.375,1.805,0.3426850810178013
19190,Saint-Bonnet-près-Bort,Nouvelle-Aquitaine,Corrèze,45.507,2.426,0.3302446601762042
19050,Chauffour-sur-Vell,Nouvelle-Aquitaine,Corrèze,45.019,1.671,0.347810456907036
19178,Sadroc,Nouvelle-Aquitaine,Corrèze,45.274,1.55,0.3759249587504088
19144,Montgibaud,Nouvelle-Aquitaine,Corrèze,45.509,1.421,0.349151659225051
19049,Chasteaux,Nouvelle-Aquitaine,Corrèze,45.083,1.468,0.3365922204798934
19222,Saint-Martin-la-Méanne,Nouvelle-Aquitaine,Corrèze,45.171,1.995,0.390076693349736
19029,Branceilles,Nouvelle-Aquitaine,Corrèze,45.008,1.708,0.3376491185192621
19234,Saint-Pardoux-l'Ortigier,Nouvelle-Aquitaine,Corrèze,45.3,1.582,0.3877122350280446
19157,Palisse,Nouvelle-Aquitaine,Corrèze,45.434,2.207,0.3486842109965412
19135,Mestes,Nouvelle-Aquitaine,Corrèze,45.493,2.318,0.3949845725403257
19223,Saint-Martin-Sepert,Nouvelle-Aquitaine,Corrèze,45.443,1.482,0.3670321733562633
19099,Lagleygeolle,Nouvelle-Aquitaine,Corrèze,45.084,1.696,0.3464789053514648
19022,Benayes,Nouvelle-Aquitaine,Corrèze,45.523,1.468,0.3534222573960877
19174,La Roche-Canillac,Nouvelle-Aquitaine,Corrèze,45.199,1.964,0.3780875348435435
19076,Espartignac,Nouvelle-Aquitaine,Corrèze,45.399,1.595,0.3354410935869813
19059,Concèze,Nouvelle-Aquitaine,Corrèze,45.36,1.338,0.3614165728179284
19084,Forgès,Nouvelle-Aquitaine,Corrèze,45.159,1.865,0.3604114760284561
19002,Aix,Nouvelle-Aquitaine,Corrèze,45.613,2.392,0.3510568334438363
19220,Saint-Martial-de-Gimel,Nouvelle-Aquitaine,Corrèze,45.272,1.886,0.372880018165861
19024,Beyssac,Nouvelle-Aquitaine,Corrèze,45.368,1.419,0.3534775960504935
19231,Saint-Pardoux-la-Croisille,Nouvelle-Aquitaine,Corrèze,45.249,1.969,0.36073288576307
19257,Sérilhac,Nouvelle-Aquitaine,Corrèze,45.098,1.733,0.3195905314437809
19067,Curemonte,Nouvelle-Aquitaine,Corrèze,45.004,1.755,0.4012782656704535
19056,Clergoux,Nouvelle-Aquitaine,Corrèze,45.276,1.957,0.3882413813465264
19060,Condat-sur-Ganaveix,Nouvelle-Aquitaine,Corrèze,45.482,1.599,0.3415261479981975
19179,Saillac,Nouvelle-Aquitaine,Corrèze,45.04,1.641,0.3576143465694078
19004,Albussac,Nouvelle-Aquitaine,Corrèze,45.141,1.814,0.3611102931776786
21411,Meursanges,Bourgogne-Franche-Comté,Côte-d'Or,46.982,4.943,0.345035456221921
21331,Labergement-lès-Auxonne,Bourgogne-Franche-Comté,Côte-d'Or,47.159,5.379,0.3433796915028898
21713,Vonges,Bourgogne-Franche-Comté,Côte-d'Or,47.29,5.396,0.3294317053687296
21268,Flagey-lès-Auxonne,Bourgogne-Franche-Comté,Côte-d'Or,47.131,5.394,0.3437173368733986
21482,Perrigny-sur-l'Ognon,Bourgogne-Franche-Comté,Côte-d'Or,47.305,5.464,0.3330335963324923
21541,Saint-Aubin,Bourgogne-Franche-Comté,Côte-d'Or,46.95,4.711,0.3510436961432642
21397,Mavilly-Mandelot,Bourgogne-Franche-Comté,Côte-d'Or,47.061,4.731,0.3374117847507877
21483,Pichanges,Bourgogne-Franche-Comté,Côte-d'Or,47.456,5.158,0.355550891145281
21618,Talmay,Bourgogne-Franche-Comté,Côte-d'Or,47.366,5.461,0.3458837215953524
21245,Épagny,Bourgogne-Franche-Comté,Côte-d'Or,47.452,5.05,0.3594837638739086
21170,Chevigny-en-Valière,Bourgogne-Franche-Comté,Côte-d'Or,46.969,4.982,0.3235853813301812
21185,Combertault,Bourgogne-Franche-Comté,Côte-d'Or,46.992,4.903,0.3475045920260871
21179,Clénay,Bourgogne-Franche-Comté,Côte-d'Or,47.414,5.114,0.3319824017478904
21200,Couchey,Bourgogne-Franche-Comté,Côte-d'Or,47.262,4.961,0.4276428517332582
21570,Sainte-Sabine,Bourgogne-Franche-Comté,Côte-d'Or,47.188,4.622,0.3654704112288165
21173,Chorey-les-Beaune,Bourgogne-Franche-Comté,Côte-d'Or,47.05,4.87,0.3579393305442266
21680,Vielverge,Bourgogne-Franche-Comté,Côte-d'Or,47.268,5.452,0.350923002497124
21134,Chamesson,Bourgogne-Franche-Comté,Côte-d'Or,47.783,4.541,0.3605645773482665
21441,Mont-Saint-Jean,Bourgogne-Franche-Comté,Côte-d'Or,47.286,4.411,0.3520871118573148
21565,Saint-Philibert,Bourgogne-Franche-Comté,Côte-d'Or,47.203,5.013,0.3457011041243049
21712,Volnay,Bourgogne-Franche-Comté,Côte-d'Or,47.0,4.782,0.376829627726774
21131,Chamblanc,Bourgogne-Franche-Comté,Côte-d'Or,47.022,5.169,0.3486247673635752
21363,Magnien,Bourgogne-Franche-Comté,Côte-d'Or,47.11,4.433,0.3395465850362038
21127,Chaignay,Bourgogne-Franche-Comté,Côte-d'Or,47.477,5.06,0.368180033864347
21130,Chambeire,Bourgogne-Franche-Comté,Côte-d'Or,47.283,5.272,0.3454909692613992
21330,Labergement-Foigney,Bourgogne-Franche-Comté,Côte-d'Or,47.258,5.248,0.3252376654505094
21013,Ancey,Bourgogne-Franche-Comté,Côte-d'Or,47.334,4.823,0.3408143879393448
21573,Saint-Seine-l'Abbaye,Bourgogne-Franche-Comté,Côte-d'Or,47.441,4.782,0.4291203476353742
21009,Allerey,Bourgogne-Franche-Comté,Côte-d'Or,47.19,4.421,0.3559885953613494
21527,La Rochepot,Bourgogne-Franche-Comté,Côte-d'Or,46.958,4.676,0.3463549537743972
21193,Corgengoux,Bourgogne-Franche-Comté,Côte-d'Or,46.988,5.011,0.3286369527254964
21714,Vosne-Romanée,Bourgogne-Franche-Comté,Côte-d'Or,47.16,4.956,0.3630301776765587
21187,Commarin,Bourgogne-Franche-Comté,Côte-d'Or,47.25,4.653,0.3959998855795632
21163,Chazeuil,Bourgogne-Franche-Comté,Côte-d'Or,47.558,5.286,0.3675443496462418
21420,Molinot,Bourgogne-Franche-Comté,Côte-d'Or,47.011,4.58,0.3528608040534972
21636,Thury,Bourgogne-Franche-Comté,Côte-d'Or,47.028,4.527,0.382605009574306
21180,Cléry,Bourgogne-Franche-Comté,Côte-d'Or,47.296,5.502,0.3700995552846583
21109,Brion-sur-Ource,Bourgogne-Franche-Comté,Côte-d'Or,47.906,4.67,0.3592807341930021
21042,Bagnot,Bourgogne-Franche-Comté,Côte-d'Or,47.05,5.073,0.3475798960054289
21101,Braux,Bourgogne-Franche-Comté,Côte-d'Or,47.411,4.419,0.3689850060212189
21582,Santenay,Bourgogne-Franche-Comté,Côte-d'Or,46.917,4.693,0.5076253949633007
21325,Jouey,Bourgogne-Franche-Comté,Côte-d'Or,47.158,4.438,0.3438061640410332
21150,Chassagne-Montrachet,Bourgogne-Franche-Comté,Côte-d'Or,46.932,4.727,0.3670807133891622
21604,Senailly,Bourgogne-Franche-Comté,Côte-d'Or,47.583,4.267,0.348951482563692
21367,Magny-Montarlot,Bourgogne-Franche-Comté,Côte-d'Or,47.249,5.347,0.349984747569809
21586,Saulon-la-Rue,Bourgogne-Franche-Comté,Côte-d'Or,47.226,5.05,0.3570862294477876
21177,Clamerey,Bourgogne-Franche-Comté,Côte-d'Or,47.387,4.422,0.3723715481392688
21385,Marey-sur-Tille,Bourgogne-Franche-Comté,Côte-d'Or,47.594,5.082,0.3528875407506258
21236,Ébaty,Bourgogne-Franche-Comté,Côte-d'Or,46.929,4.78,0.3395722350055203
21709,Viserny,Bourgogne-Franche-Comté,Côte-d'Or,47.563,4.284,0.3782978260557768
21643,Tréclun,Bourgogne-Franche-Comté,Côte-d'Or,47.192,5.288,0.3386539814600513
21028,Athée,Bourgogne-Franche-Comté,Côte-d'Or,47.225,5.362,0.3498680439406031
21269,Flammerans,Bourgogne-Franche-Comté,Côte-d'Or,47.23,5.441,0.3460944069351509
21048,Barges,Bourgogne-Franche-Comté,Côte-d'Or,47.209,5.06,0.3733107257764873
21124,Censerey,Bourgogne-Franche-Comté,Côte-d'Or,47.198,4.336,0.3661553126930127
21610,Soissons-sur-Nacey,Bourgogne-Franche-Comté,Côte-d'Or,47.25,5.462,0.343481601145644
21493,Poncey-lès-Athée,Bourgogne-Franche-Comté,Côte-d'Or,47.236,5.385,0.3310617621413375
21265,Fixin,Bourgogne-Franche-Comté,Côte-d'Or,47.248,4.966,0.3597100826660668
21446,Moutiers-Saint-Jean,Bourgogne-Franche-Comté,Côte-d'Or,47.562,4.226,0.365452960518982
21107,Bretigny,Bourgogne-Franche-Comté,Côte-d'Or,47.394,5.1,0.4061119940051375
21656,Varanges,Bourgogne-Franche-Comté,Côte-d'Or,47.235,5.191,0.335587422002099
21181,Clomot,Bourgogne-Franche-Comté,Côte-d'Or,47.192,4.487,0.3657551687441785
21487,Pluvet,Bourgogne-Franche-Comté,Côte-d'Or,47.198,5.264,0.3478821283686129
21478,Pasques,Bourgogne-Franche-Comté,Côte-d'Or,47.377,4.852,0.3555848515699285
21388,Marliens,Bourgogne-Franche-Comté,Côte-d'Or,47.216,5.178,0.3379623676104539
21576,Saint-Thibault,Bourgogne-Franche-Comté,Côte-d'Or,47.378,4.466,0.3575106947761693
21536,Sacquenay,Bourgogne-Franche-Comté,Côte-d'Or,47.584,5.321,0.3953707798446677
21569,Saint-Romain,Bourgogne-Franche-Comté,Côte-d'Or,47.012,4.703,0.3394685705915647
21115,Buncey,Bourgogne-Franche-Comté,Côte-d'Or,47.817,4.577,0.3602931242136973
21020,Arconcey,Bourgogne-Franche-Comté,Côte-d'Or,47.216,4.461,0.3508139456556534
21428,Monthelie,Bourgogne-Franche-Comté,Côte-d'Or,47.0,4.761,0.3630789162273101
21291,Genay,Bourgogne-Franche-Comté,Côte-d'Or,47.524,4.284,0.366720693194057
21327,Val-Mont,Bourgogne-Franche-Comté,Côte-d'Or,47.039,4.591,0.3590221388784681
21432,Montigny-sur-Aube,Bourgogne-Franche-Comté,Côte-d'Or,47.954,4.756,0.3731569782225998
21031,Aubigny-en-Plaine,Bourgogne-Franche-Comté,Côte-d'Or,47.128,5.165,0.3437650840458915
21339,Lantenay,Bourgogne-Franche-Comté,Côte-d'Or,47.344,4.866,0.4461243631475642
21674,Veuxhaulles-sur-Aube,Bourgogne-Franche-Comté,Côte-d'Or,47.939,4.812,0.3788660920922211
21041,Avot,Bourgogne-Franche-Comté,Côte-d'Or,47.617,5.008,0.3519763040212727
21050,Baubigny,Bourgogne-Franche-Comté,Côte-d'Or,46.99,4.682,0.340963308764899
21012,Ampilly-le-Sec,Bourgogne-Franche-Comté,Côte-d'Or,47.81,4.503,0.3469513969059384
21085,Bligny-le-Sec,Bourgogne-Franche-Comté,Côte-d'Or,47.448,4.74,0.3547572512900069
22260,Le Quillio,Bretagne,Côtes-d'Armor,48.24,-2.898,0.3262393312545506
22341,Tramain,Bretagne,Côtes-d'Armor,48.4,-2.389,0.3729212244904522
22202,Plévin,Bretagne,Côtes-d'Armor,48.224,-3.516,0.3724733816331474
23202,Saint-Hilaire-le-Château,Nouvelle-Aquitaine,Creuse,45.994,1.898,0.3611181499079498
23140,Moutier-Rozeille,Nouvelle-Aquitaine,Creuse,45.918,2.198,0.3609866445664752
23038,Bussière-Saint-Georges,Nouvelle-Aquitaine,Creuse,46.402,2.155,0.3275488767273573
23092,Glénic,Nouvelle-Aquitaine,Creuse,46.23,1.941,0.3239215285590127
23056,Châtelus-le-Marcheix,Nouvelle-Aquitaine,Creuse,46.007,1.626,0.336823557837715
23261,Viersat,Nouvelle-Aquitaine,Creuse,46.263,2.445,0.323554800359285
23180,Saint-Amand,Nouvelle-Aquitaine,Creuse,45.977,2.207,0.3494630048886304
23201,Saint-Hilaire-la-Plaine,Nouvelle-Aquitaine,Creuse,46.116,1.985,0.3239083641406356
24523,Saussignac,Nouvelle-Aquitaine,Dordogne,44.803,0.32,0.326156683185746
24281,Monsac,Nouvelle-Aquitaine,Dordogne,44.78,0.692,0.3135436145834851
24048,Bonneville-et-Saint-Avit-de-Fumadières,Nouvelle-Aquitaine,Dordogne,44.884,0.081,0.3148609962229506
24107,La Chapelle-Faucher,Nouvelle-Aquitaine,Dordogne,45.374,0.762,0.3355425735303638
24288,Montazeau,Nouvelle-Aquitaine,Dordogne,44.903,0.131,0.3235319598920337
24330,Plazac,Nouvelle-Aquitaine,Dordogne,45.044,1.038,0.3740933658825555
24470,Sainte-Mondane,Nouvelle-Aquitaine,Dordogne,44.835,1.347,0.3055770366757753
24161,Église-Neuve-d'Issac,Nouvelle-Aquitaine,Dordogne,44.981,0.428,0.323262144267293
24501,Saint-Seurin-de-Prats,Nouvelle-Aquitaine,Dordogne,44.832,0.068,0.3232615458129688
24529,Segonzac,Nouvelle-Aquitaine,Dordogne,45.202,0.439,0.3460831908814692
24242,Liorac-sur-Louyre,Nouvelle-Aquitaine,Dordogne,44.896,0.642,0.3130579759419718
24325,Peyrillac-et-Millac,Nouvelle-Aquitaine,Dordogne,44.891,1.408,0.3782674496393642
24480,Saint-Paul-de-Serre,Nouvelle-Aquitaine,Dordogne,45.081,0.634,0.3102485957005947
24007,Allemans,Nouvelle-Aquitaine,Dordogne,45.288,0.305,0.330247249955093
24070,Busserolles,Nouvelle-Aquitaine,Dordogne,45.672,0.646,0.3215267148457491
24566,Varennes,Nouvelle-Aquitaine,Dordogne,44.834,0.668,0.3082868219135455
24104,Chantérac,Nouvelle-Aquitaine,Dordogne,45.168,0.438,0.3344778324524384
24106,La Chapelle-Aubareil,Nouvelle-Aquitaine,Dordogne,45.01,1.189,0.3269342554755125
24040,Beynac-et-Cazenac,Nouvelle-Aquitaine,Dordogne,44.857,1.132,0.4313115789392732
24005,Alles-sur-Dordogne,Nouvelle-Aquitaine,Dordogne,44.861,0.875,0.3151981882082671
24142,Coux et Bigaroque-Mouzens,Nouvelle-Aquitaine,Dordogne,44.848,0.968,0.3384994929053038
24011,Antonne-et-Trigonant,Nouvelle-Aquitaine,Dordogne,45.23,0.832,0.4087142348901373
24186,Fonroque,Nouvelle-Aquitaine,Dordogne,44.705,0.41,0.3332553241492838
24158,Dussac,Nouvelle-Aquitaine,Dordogne,45.396,1.073,0.3158096283392827
24165,Eygurande-et-Gardedeuil,Nouvelle-Aquitaine,Dordogne,45.079,0.121,0.3165117535352469
24001,Abjat-sur-Bandiat,Nouvelle-Aquitaine,Dordogne,45.582,0.76,0.3660221760290697
24401,Sainte-Eulalie-d'Ans,Nouvelle-Aquitaine,Dordogne,45.249,1.022,0.3335590150565007
24392,Saint-Crépin-et-Carlucet,Nouvelle-Aquitaine,Dordogne,44.957,1.276,0.3168132309047141
24398,Saint-Estèphe,Nouvelle-Aquitaine,Dordogne,45.61,0.658,0.3956540230493908
24032,Beauronne,Nouvelle-Aquitaine,Dordogne,45.1,0.363,0.3272831014560182
24379,Saint-Avit-Sénieur,Nouvelle-Aquitaine,Dordogne,44.775,0.824,0.3423273730736133
24361,Saint-Agne,Nouvelle-Aquitaine,Dordogne,44.835,0.624,0.3109341448932875
24023,Baneuil,Nouvelle-Aquitaine,Dordogne,44.853,0.693,0.2922021474173573
24388,Saint-Chamassy,Nouvelle-Aquitaine,Dordogne,44.873,0.921,0.3368289086743684
24338,Pressignac-Vicq,Nouvelle-Aquitaine,Dordogne,44.894,0.728,0.3114900624694654
24505,Saint-Sulpice-d'Excideuil,Nouvelle-Aquitaine,Dordogne,45.396,1.017,0.3306922906596296
24466,Saint-Michel-de-Montaigne,Nouvelle-Aquitaine,Dordogne,44.879,0.025,0.3123311692921199
24171,Eyzerac,Nouvelle-Aquitaine,Dordogne,45.387,0.902,0.3240857686608439
24236,Léguillac-de-l'Auche,Nouvelle-Aquitaine,Dordogne,45.187,0.553,0.3217867843685374
24565,Varaignes,Nouvelle-Aquitaine,Dordogne,45.611,0.53,0.3627098378524105
24465,Saint-Michel-de-Double,Nouvelle-Aquitaine,Dordogne,45.091,0.275,0.3239291727329739
24077,Campsegret,Nouvelle-Aquitaine,Dordogne,44.942,0.568,0.3411871742505115
24382,Saint-Capraise-de-Lalinde,Nouvelle-Aquitaine,Dordogne,44.846,0.655,0.3779291632169667
24240,Limeuil,Nouvelle-Aquitaine,Dordogne,44.897,0.896,0.3941803509801226
24286,Montagrier,Nouvelle-Aquitaine,Dordogne,45.272,0.486,0.3190448172622757
24160,Église-Neuve-de-Vergt,Nouvelle-Aquitaine,Dordogne,45.089,0.733,0.3200182331500255
24432,Saint-Julien-de-Lampon,Nouvelle-Aquitaine,Dordogne,44.862,1.382,0.4219647034629078
24405,Saint-Félix-de-Villadeix,Nouvelle-Aquitaine,Dordogne,44.932,0.677,0.3099527209287516
24494,Saint-Rémy,Nouvelle-Aquitaine,Dordogne,44.956,0.18,0.3198764426405968
24153,La Dornac,Nouvelle-Aquitaine,Dordogne,45.074,1.343,0.3212561500352483
24324,Peyrignac,Nouvelle-Aquitaine,Dordogne,45.159,1.196,0.3785516000335447
24135,Cornille,Nouvelle-Aquitaine,Dordogne,45.246,0.779,0.341838257083534
24473,Sainte-Orse,Nouvelle-Aquitaine,Dordogne,45.206,1.073,0.3336588809666876
24154,Douchapt,Nouvelle-Aquitaine,Dordogne,45.232,0.446,0.3155637220247142
24410,Saint-Front-la-Rivière,Nouvelle-Aquitaine,Dordogne,45.465,0.72,0.3463000246846171
24285,Montagnac-la-Crempse,Nouvelle-Aquitaine,Dordogne,44.978,0.543,0.3247395623389749
24119,Cherval,Nouvelle-Aquitaine,Dordogne,45.388,0.385,0.358690843370201
24519,Sarlande,Nouvelle-Aquitaine,Dordogne,45.45,1.116,0.3633732222704574
24200,Grand-Brassac,Nouvelle-Aquitaine,Dordogne,45.3,0.486,0.3583576978304745
24491,Saint-Rabier,Nouvelle-Aquitaine,Dordogne,45.175,1.146,0.438631650682369
24120,Cherveix-Cubas,Nouvelle-Aquitaine,Dordogne,45.288,1.111,0.3844071655364501
24307,Naussannes,Nouvelle-Aquitaine,Dordogne,44.75,0.719,0.3653251506242262
24444,Saint-Louis-en-l'Isle,Nouvelle-Aquitaine,Dordogne,45.062,0.389,0.3172653652966256
24290,Montferrand-du-Périgord,Nouvelle-Aquitaine,Dordogne,44.758,0.875,0.3158704734685098
24189,Fougueyrolles,Nouvelle-Aquitaine,Dordogne,44.868,0.189,0.3284116238565226
24018,Auriac-du-Périgord,Nouvelle-Aquitaine,Dordogne,45.113,1.127,0.3552370067812707
24193,Gageac-et-Rouillac,Nouvelle-Aquitaine,Dordogne,44.804,0.358,0.3198569420332433
24276,Monestier,Nouvelle-Aquitaine,Dordogne,44.777,0.315,0.3152686947500664
24499,Saint-Sauveur,Nouvelle-Aquitaine,Dordogne,44.874,0.584,0.3049594615321423
24504,Saint-Sulpice-de-Roumagnac,Nouvelle-Aquitaine,Dordogne,45.2,0.396,0.3336549139342484
24450,Saint-Martial-de-Nabirat,Nouvelle-Aquitaine,Dordogne,44.747,1.248,0.329577340138808
24150,Daglan,Nouvelle-Aquitaine,Dordogne,44.748,1.187,0.345701884574341
24241,Limeyrat,Nouvelle-Aquitaine,Dordogne,45.165,0.977,0.4017058580231651
24305,Nanthiat,Nouvelle-Aquitaine,Dordogne,45.408,0.985,0.3034650300504054
24485,Saint-Pierre-de-Côle,Nouvelle-Aquitaine,Dordogne,45.381,0.808,0.3347071471868075
24022,Badefols-sur-Dordogne,Nouvelle-Aquitaine,Dordogne,44.839,0.801,0.3336209139902305
24453,Saint-Martin-de-Fressengeas,Nouvelle-Aquitaine,Dordogne,45.453,0.842,0.3054035518193886
24246,Lunas,Nouvelle-Aquitaine,Dordogne,44.925,0.399,0.385551957201582
24419,Saint-Germain-et-Mons,Nouvelle-Aquitaine,Dordogne,44.829,0.591,0.3084661289953916
24090,Celles,Nouvelle-Aquitaine,Dordogne,45.292,0.412,0.3119312440859762
24255,Marquay,Nouvelle-Aquitaine,Dordogne,44.941,1.128,0.3440150268985714
24054,Bouniagues,Nouvelle-Aquitaine,Dordogne,44.757,0.528,0.3667404531508512
24301,Nadaillac,Nouvelle-Aquitaine,Dordogne,45.032,1.4,0.3417337411421056
25452,Pierrefontaine-lès-Blamont,Bourgogne-Franche-Comté,Doubs,47.371,6.825,0.3529990781920515
25502,Roset-Fluans,Bourgogne-Franche-Comté,Doubs,47.154,5.833,0.3891694482058277
25427,Noironte,Bourgogne-Franche-Comté,Doubs,47.273,5.871,0.3833718835745126
25281,Goux-lès-Dambelin,Bourgogne-Franche-Comté,Doubs,47.398,6.678,0.3359892863686223
25460,Le Val,Bourgogne-Franche-Comté,Doubs,47.066,5.912,0.3504336585507843
25307,Les Hôpitaux-Neufs,Bourgogne-Franche-Comté,Doubs,46.785,6.391,0.4559005576724542
25456,Plaimbois-du-Miroir,Bourgogne-Franche-Comté,Doubs,47.195,6.649,0.3275814535257932
25114,Chamesol,Bourgogne-Franche-Comté,Doubs,47.346,6.844,0.3611928643309706
25588,Vaucluse,Bourgogne-Franche-Comté,Doubs,47.248,6.691,0.3400049648658234
25485,Rémondans-Vaivre,Bourgogne-Franche-Comté,Doubs,47.38,6.71,0.3404345202926298
25583,Valonne,Bourgogne-Franche-Comté,Doubs,47.342,6.668,0.3547864725928289
25099,Bugny,Bourgogne-Franche-Comté,Doubs,46.998,6.357,0.3463830175065199
25635,Vyt-lès-Belvoir,Bourgogne-Franche-Comté,Doubs,47.348,6.626,0.3431830875265462
25201,Dommartin,Bourgogne-Franche-Comté,Doubs,46.929,6.31,0.474007346530244
25503,Rosières-sur-Barbèche,Bourgogne-Franche-Comté,Doubs,47.315,6.66,0.3338129092875485
25288,Fournets-Luisans,Bourgogne-Franche-Comté,Doubs,47.102,6.559,0.3711013767122826
25326,Lantenne-Vertière,Bourgogne-Franche-Comté,Doubs,47.231,5.773,0.3729970661898126
25026,Arc-sous-Montenot,Bourgogne-Franche-Comté,Doubs,46.915,6.006,0.3483860569512348
25018,Anteuil,Bourgogne-Franche-Comté,Doubs,47.376,6.576,0.3480740659467983
25041,Bannans,Bourgogne-Franche-Comté,Doubs,46.899,6.237,0.3491106492870625
25446,Passavant,Bourgogne-Franche-Comté,Doubs,47.278,6.395,0.3516211921825701
25380,Métabief,Bourgogne-Franche-Comté,Doubs,46.765,6.353,0.4514135006613422
25552,Sourans,Bourgogne-Franche-Comté,Doubs,47.41,6.641,0.3390281135367557
25520,Saint-Juan,Bourgogne-Franche-Comté,Doubs,47.289,6.344,0.3427815129514402
25591,Vaufrey,Bourgogne-Franche-Comté,Doubs,47.341,6.931,0.3421854730043382
25262,Fuans,Bourgogne-Franche-Comté,Doubs,47.128,6.591,0.3797393397450282
25217,Émagny,Bourgogne-Franche-Comté,Doubs,47.304,5.869,0.3727867118273311
25493,La Rivière-Drugeon,Bourgogne-Franche-Comté,Doubs,46.874,6.215,0.3757360016713084
26100,Combovin,Auvergne-Rhône-Alpes,Drôme,44.858,5.108,0.3254253915675386
26078,Charols,Auvergne-Rhône-Alpes,Drôme,44.59,4.954,0.3602370308030885
26103,Condorcet,Auvergne-Rhône-Alpes,Drôme,44.415,5.179,0.332740369295574
26133,Fay-le-Clos,Auvergne-Rhône-Alpes,Drôme,45.22,4.908,0.3431675426768245
26251,Portes-en-Valdaine,Auvergne-Rhône-Alpes,Drôme,44.522,4.914,0.347459317958607
26020,La Répara-Auriples,Auvergne-Rhône-Alpes,Drôme,44.662,4.994,0.3327974616854327
26309,Saint-Julien-en-Vercors,Auvergne-Rhône-Alpes,Drôme,45.057,5.446,0.3381680531149231
26232,Peyrus,Auvergne-Rhône-Alpes,Drôme,44.907,5.122,0.3306047973056686
26380,Gervans,Auvergne-Rhône-Alpes,Drôme,45.108,4.832,0.3360504392804734
26052,Bonlieu-sur-Roubion,Auvergne-Rhône-Alpes,Drôme,44.588,4.868,0.329076106743759
26119,Érôme,Auvergne-Rhône-Alpes,Drôme,45.127,4.836,0.3726892745406724
26177,Marsaz,Auvergne-Rhône-Alpes,Drôme,45.121,4.932,0.3445598244192518
26203,Montjoyer,Auvergne-Rhône-Alpes,Drôme,44.483,4.878,0.30683453640118
26159,Laval-d'Aix,Auvergne-Rhône-Alpes,Drôme,44.736,5.452,0.345601302734752
26341,Serves-sur-Rhône,Auvergne-Rhône-Alpes,Drôme,45.142,4.831,0.3568331249216995
26185,Mirmande,Auvergne-Rhône-Alpes,Drôme,44.689,4.845,0.3822916356049302
26112,Curnier,Auvergne-Rhône-Alpes,Drôme,44.388,5.234,0.3252761424993007
26346,Suze,Auvergne-Rhône-Alpes,Drôme,44.758,5.106,0.3317689430355246
26349,Tersanne,Auvergne-Rhône-Alpes,Drôme,45.216,5.016,0.315243846725321
26223,Oriol-en-Royans,Auvergne-Rhône-Alpes,Drôme,44.99,5.251,0.3212193542668534
26097,Cliousclat,Auvergne-Rhône-Alpes,Drôme,44.722,4.833,0.3452400091198206
26070,Chamaret,Auvergne-Rhône-Alpes,Drôme,44.395,4.876,0.3629883231233666
26180,Mérindol-les-Oliviers,Auvergne-Rhône-Alpes,Drôme,44.272,5.168,0.3315189789402092
26202,Montjoux,Auvergne-Rhône-Alpes,Drôme,44.489,5.103,0.3564266100978508
26061,Bren,Auvergne-Rhône-Alpes,Drôme,45.143,4.942,0.3492382929750966
26192,Montbrison-sur-Lez,Auvergne-Rhône-Alpes,Drôme,44.434,5.023,0.3368275698084314
26204,Montlaur-en-Diois,Auvergne-Rhône-Alpes,Drôme,44.627,5.416,0.3438122866674267
26336,Saou,Auvergne-Rhône-Alpes,Drôme,44.647,5.111,0.4005317512549735
27641,Le Tilleul-Lambert,Normandie,Eure,49.081,0.931,0.3105472330899442
27533,Saint-Denis-le-Ferment,Normandie,Eure,49.322,1.718,0.2983291946136644
27320,La Haye-du-Theil,Normandie,Eure,49.238,0.875,0.3238811504198137
27664,Le Tronquay,Normandie,Eure,49.438,1.454,0.3278321841948952
27436,Nogent-le-Sec,Normandie,Eure,48.92,1.005,0.3063461618002099
27192,Crosville-la-Vieille,Normandie,Eure,49.152,0.932,0.3171389388507462
27446,Ormes,Normandie,Eure,49.056,0.956,0.3141822238642658
27100,Boulleville,Normandie,Eure,49.37,0.393,0.3438696627283142
27247,Flipou,Normandie,Eure,49.313,1.284,0.3309376061691651
27300,Grosley-sur-Risle,Normandie,Eure,49.045,0.806,0.3030021551911664
27176,Coudray,Normandie,Eure,49.343,1.497,0.3209422627193858
27217,Émanville,Normandie,Eure,49.059,0.907,0.3267433244146566
27154,Chavigny-Bailleul,Normandie,Eure,48.88,1.196,0.3191162977632323
27104,Bourg-Beaudouin,Normandie,Eure,49.384,1.304,0.3260750701127243
27695,Villez-sur-le-Neubourg,Normandie,Eure,49.147,0.86,0.3165138553215068
27603,Saint-Siméon,Normandie,Eure,49.284,0.517,0.3286422485735122
